location_id,name,stars,rating,num_reviews,ranking_madrid,price_min_usd,price_max_usd,price_lowest,address,phone,latitude,longitude,category,url
13390709,Aparthotel Avenida de America,3,4,32,#167 of 697 Specialty lodging in Madrid,96,172,,"Calle Bejar 29, 28028 Madrid Spain",+34 912 67 04 85,40.43707,-3.67207,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d13390709-Reviews-Aparthotel_Avenida_de_America-Madrid.html
13423378,Ifema San Lorenzo,,1,1,#516 of 697 Specialty lodging in Madrid,,,,"Calle del Mar de Oman 14, 28033 Madrid Spain",,40.47364,-3.64039,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d13423378-Reviews-Ifema_San_Lorenzo-Madrid.html
13424005,Casa Escola San Claudio,,0,0,,,,,"Glorieta del Cuatro Caminos 6, 28020 Madrid Spain",,40.44736,-3.70356,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d13424005-Reviews-Casa_Escola_San_Claudio-Madrid.html
13442188,Plaza de España Skyline,3,4.8,720,#2 of 697 Specialty lodging in Madrid,201,353,$291,"Calle Cadarso 18, 28008 Madrid Spain",+34 919 19 85 82,40.422504000000004,-3.715422,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d13442188-Reviews-Plaza_de_Espana_Skyline-Madrid.html
13448117,Grand Via House,3,4.9,63,#38 of 361 B&Bs / Inns in Madrid,94,358,,"Calle de Fuencarral 4 4° Izq., 28004 Madrid Spain",,40.420372,-3.701413,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d13448117-Reviews-Grand_Via_House-Madrid.html
13490432,Slow Suites Bellas Artes,4,4.5,160,#44 of 697 Specialty lodging in Madrid,121,489,,"Calle los Madrazo 20, 28014 Madrid Spain",+34 914 11 10 10,40.4175,-3.696981,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d13490432-Reviews-Slow_Suites_Bellas_Artes-Madrid.html
13493644,Casa Natalia y Samuel,,0,0,,,,,"Calle del Marques de Lozoya 12, 28007 Madrid Spain",,40.41659,-3.66415,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d13493644-Reviews-Casa_Natalia_y_Samuel-Madrid.html
13502951,Hostal Carmen,2,3.7,27,#201 of 697 Specialty lodging in Madrid,108,182,,"Calle Gran Via 44, 28013 Madrid Spain",,40.42044,-3.70544,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d13502951-Reviews-Hostal_Carmen-Madrid.html
13536386,Casa sweet,,0,0,,,,,"Calle Fuencarral 45 4to Izquierda, 28004 Madrid Spain",,40.42346,-3.70081,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d13536386-Reviews-Casa_sweet-Madrid.html
13818465,VP Plaza España Design,5,4.8,834,#39 of 498 hotels in Madrid,300,584,,"Plaza de Espana 5, 28008 Madrid Spain",+34 915 95 55 10,40.42278,-3.71166,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d13818465-Reviews-VP_Plaza_Espana_Design-Madrid.html
13827973,Bastardo Hostel,2,4.3,532,#22 of 697 Specialty lodging in Madrid,70,283,$45,"Calle de San Mateo 3, 28004 Madrid Spain",+34 682 51 95 35,40.425415,-3.700158,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d13827973-Reviews-Bastardo_Hostel-Madrid.html
13838135,Guestped,3,4.5,44,#102 of 697 Specialty lodging in Madrid,,,,"Calle del Tres Cruces 4 3ºDerecha, 28013 Madrid Spain",+34 915 21 56 73,40.41919,-3.70289,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d13838135-Reviews-Guestped-Madrid.html
13847697,Urban Vida Salamanca,,3.9,12,#226 of 697 Specialty lodging in Madrid,,,,"Calle Eraso 5, 28028 Madrid Spain",+34 638 97 89 65,40.43363,-3.67222,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d13847697-Reviews-Urban_Vida_Salamanca-Madrid.html
13973433,Hostal Royal Cruz,3,4.6,56,#285 of 498 hotels in Madrid,99,237,,"Cruz 26, 3 Derecha, 28012 Madrid Spain",,40.414913,-3.702778,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d13973433-Reviews-Hostal_Royal_Cruz-Madrid.html
14003230,Madrid Suites Gran Via Rooms,3,0,0,,,,,"Calle de Isabel la Catolica 12, 28013 Madrid Spain",,40.42166,-3.70916,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d14003230-Reviews-Madrid_Suites_Gran_Via_Rooms-Madrid.html
14024743,One Shot Fortuny,4,4.4,165,#263 of 498 hotels in Madrid,140,333,$190,"Calle Fortuny 7, 28010 Madrid Spain",+34 910 88 58 68,40.42883,-3.69117,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d14024743-Reviews-One_Shot_Fortuny-Madrid.html
14037468,Escala Opera,3,3.9,18,#148 of 361 B&Bs / Inns in Madrid,,,,"Calle Arrieta 2 2nd Fl, 28013 Madrid Spain",+34 915 27 87 29,40.418438,-3.709626,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d14037468-Reviews-Escala_Opera-Madrid.html
14075497,Eurostay Duplex Lavapies,,0,0,,,,,"Calle Tribulete 21, 28012 Madrid Spain",,40.407470000000004,-3.70307,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d14075497-Reviews-Eurostay_Duplex_Lavapies-Madrid.html
14081797,Generator Madrid,1,4.1,1079,#32 of 697 Specialty lodging in Madrid,57,345,,"Calle. de San Bernardo, 2, 28013 Madrid Spain",+34 910 47 98 00,40.420704,-3.708067,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d14081797-Reviews-Generator_Madrid-Madrid.html
14084477,Apartamentos Calle Jose,,4,2,#360 of 697 Specialty lodging in Madrid,,,,"Calle de Jose 12, 28029 Madrid Spain",+34 629 65 15 61,40.46709,-3.69618,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d14084477-Reviews-Apartamentos_Calle_Jose-Madrid.html
14118289,Village Apartments Madrid,,0,0,,,,,"San Bernardo, 30 Piso 1, Traslados, Madrid Spain",,40.42336,-3.70734,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d14118289-Reviews-Village_Apartments_Madrid-Madrid.html
14192462,Palacio Apartaments Madrid,,3.5,6,#315 of 697 Specialty lodging in Madrid,172,410,,"Calle de la Bola 13, 28013 Madrid Spain",+34 633 35 20 08,40.42055,-3.7096,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d14192462-Reviews-Palacio_Apartaments_Madrid-Madrid.html
14920345,Jc Rooms Jardines,3,4,204,#46 of 361 B&Bs / Inns in Madrid,,,,"Calle Jardines 3, 28013 Madrid Spain",+34 912 32 75 87,40.419113,-3.70155,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d14920345-Reviews-Jc_Rooms_Jardines-Madrid.html
14968587,Madrid Playa Rooms,,4,2,#198 of 361 B&Bs / Inns in Madrid,,,,"Calle de Victoria 2 Planta 0 4 Izq., 28012 Madrid Spain",,40.41652,-3.70172,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d14968587-Reviews-Madrid_Playa_Rooms-Madrid.html
15000565,Woohoo Rooms Chueca,2.5,3.6,40,#152 of 361 B&Bs / Inns in Madrid,120,312,,"Barbieri 3, 1 Izq, 28004 Madrid Spain",,40.4205,-3.69839,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d15000565-Reviews-Woohoo_Rooms_Chueca-Madrid.html
15011688,CoolRooms Palacio de Atocha,4,4.9,622,#5 of 498 hotels in Madrid,278,637,$285,"Calle Atocha 34, 28012 Madrid Spain",+34 910 88 77 80,40.413204,-3.701099,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d15011688-Reviews-CoolRooms_Palacio_de_Atocha-Madrid.html
15022442,Hostal Usera,,0,0,,54,55,,"Calle Pilarica 26 Usera, 28026 Madrid Spain",,40.38551,-3.70333,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15022442-Reviews-Hostal_Usera-Madrid.html
15028554,Orinoco House,,0,0,,,,,"Calle Infantas 7 2do Exterior, 28004 Madrid Spain",,40.42093,-3.70028,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15028554-Reviews-Orinoco_House-Madrid.html
15075627,Amor de Dios 17 Luxury Suites,4,4.1,45,#113 of 361 B&Bs / Inns in Madrid,174,469,,"C. del Amor de Dios, 17, 28014 Madrid Spain",+34 642 63 21 09,40.4124,-3.698416,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d15075627-Reviews-Amor_de_Dios_17_Luxury_Suites-Madrid.html
15088436,Soho Boutique Congreso,4,4.4,295,#123 of 498 hotels in Madrid,128,389,$242,"Calle Zorrilla 7, 28014 Madrid Spain",+34 917 37 01 11,40.416843,-3.697475,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d15088436-Reviews-Soho_Boutique_Congreso-Madrid.html
15088818,Km1 Atocha Apartments,1,0,0,,,,,"Calle Doctor Piga 15, 28012 Madrid Spain",,40.40827,-3.69793,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15088818-Reviews-Km1_Atocha_Apartments-Madrid.html
15111435,Onefam Madrid Hostel,2,5,25,#75 of 697 Specialty lodging in Madrid,41,295,,"Calle de Montserrat 9, 28015 Madrid Spain",+34 911 16 75 52,40.42793,-3.70768,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15111435-Reviews-Onefam_Madrid_Hostel-Madrid.html
15113025,Bloom Inn Madrid,2.5,4.1,18,#124 of 361 B&Bs / Inns in Madrid,114,368,,"Calle de la Puebla N14, 4 Planta, 28004 Madrid Spain",,40.422348,-3.703029,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d15113025-Reviews-Bloom_Inn_Madrid-Madrid.html
15123164,ibis budget Madrid Centro Lavapies,1,3.5,200,#118 of 697 Specialty lodging in Madrid,103,251,,"Calle De Valencia 8 Centro, 28012 Madrid Spain",+34 918 26 03 85,40.40792,-3.700754,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15123164-Reviews-Ibis_budget_Madrid_Centro_Lavapies-Madrid.html
15151442,MH Apartments Central Madrid,4,4.3,53,#85 of 697 Specialty lodging in Madrid,174,460,,"Plaza Tirso de Molina 15, 28012 Madrid Spain",+34 913 85 72 55,40.41261,-3.70485,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15151442-Reviews-MH_Apartments_Central_Madrid-Madrid.html
15201705,Home Madrid,,0,0,,,,,"Calle Tutor 45, 28008 Madrid Spain",,40.43042,-3.71764,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d15201705-Reviews-Home_Madrid-Madrid.html
15208773,Suites Madrid26,,0,0,,,,,"Plaza Herradores 5, 28013 Madrid Spain",,40.41653,-3.70871,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15208773-Reviews-Suites_Madrid26-Madrid.html
15216866,Soho Boutique Opera,4,4.4,188,#33 of 697 Specialty lodging in Madrid,129,388,$172,"C. de las Veneras 2 Centro, 28013 Madrid Spain",+34 952 88 90 62,40.41927,-3.707265,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15216866-Reviews-Soho_Boutique_Opera-Madrid.html
15232042,New Go Inn,2.5,3.3,33,#229 of 697 Specialty lodging in Madrid,104,352,,"Calle de la Libertad 4, 28004 Madrid Spain",,40.420353,-3.697184,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15232042-Reviews-New_Go_Inn-Madrid.html
15235805,Hotel Riu Plaza España,4,4.4,4264,#71 of 498 hotels in Madrid,230,488,,"Calle Gran Via 84, 28013 Madrid Spain",+34 919 19 33 93,40.424244,-3.711364,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d15235805-Reviews-Hotel_Riu_Plaza_Espana-Madrid.html
15236304,Apartments Diaz Tirso de Molina,,1,1,#499 of 697 Specialty lodging in Madrid,,,,"Plaza Tirso de Molina # 14, 28012 Madrid Spain",,40.41242,-3.70535,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15236304-Reviews-Apartments_Diaz_Tirso_de_Molina-Madrid.html
15236807,Madrid Suites Shuttle Plaza,,0,0,,,,,"Avenida de Aragon 376, 28022 Madrid Spain",,40.44932,-3.5675,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d15236807-Reviews-Madrid_Suites_Shuttle_Plaza-Madrid.html
15237919,Slow Suites Chueca,3,3.8,142,#97 of 697 Specialty lodging in Madrid,114,418,,"Calle de San Marcos 8, 28004 Madrid Spain",+34 914 11 10 10,40.421703,-3.69931,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15237919-Reviews-Slow_Suites_Chueca-Madrid.html
15244490,Stayinn Madrid,,1,1,#491 of 697 Specialty lodging in Madrid,153,222,,"Calle Costanilla de los Angeles 15, 3D, 28013 Madrid Spain",,40.41965,-3.70809,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15244490-Reviews-Stayinn_Madrid-Madrid.html
15245517,Golden Alcala,2.5,3.6,34,#391 of 498 hotels in Madrid,78,96,,"Calle de Alcala 288, 28027 Madrid Spain",+34 917 95 98 36,40.432587,-3.651684,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d15245517-Reviews-Golden_Alcala-Madrid.html
15263417,Apartamentos Fomento 25,2,4,2,#277 of 697 Specialty lodging in Madrid,,,,"Calle Fomento 25, 28013 Madrid Spain",,40.4218,-3.7109,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15263417-Reviews-Apartamentos_Fomento_25-Madrid.html
15263432,Monopoly Madrid,3.5,2.9,7,#541 of 697 Specialty lodging in Madrid,,,,"Calle Garcia Cea 4, 28020 Madrid Spain",,40.46115,-3.69857,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15263432-Reviews-Monopoly_Madrid-Madrid.html
15264402,Tejas Verdes,,0,0,,,,,"Bungalows Tejas Verdes S/N, Madrid Spain",,40.542397,-3.625069,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15264402-Reviews-Tejas_Verdes-Madrid.html
15272190,H2 Costanilla,1,0,0,,,,,"Costanilla de San Andres 8, 28914 Madrid Spain",,40.41318,-3.7118,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d15272190-Reviews-H2_Costanilla-Madrid.html
15291937,Village Babel Rooms,,3.5,4,#350 of 697 Specialty lodging in Madrid,,,,"Calle de la Luna 7 Planta 2 Puerta A, 28004 Madrid Spain",,40.42226,-3.70604,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15291937-Reviews-Village_Babel_Rooms-Madrid.html
15292095,Apartamentos Cuatro Torres,3,2.3,4,#570 of 697 Specialty lodging in Madrid,,,,"Calle y Escalinata de Matilde Landa 22, 28029 Madrid Spain",,40.47298,-3.696334,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15292095-Reviews-Apartamentos_Cuatro_Torres-Madrid.html
15292709,Apartamentos Happy Madrid Hortaleza,,1,1,#506 of 697 Specialty lodging in Madrid,,,,"Calle Hortaleza 10, 28004 Madrid Spain",,40.42077,-3.70061,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15292709-Reviews-Apartamentos_Happy_Madrid_Hortaleza-Madrid.html
15296960,San Bernardo Rooms,3,3.7,6,#297 of 697 Specialty lodging in Madrid,,,,"Calle de San Bernardo 38 6 Planta, 28015 Madrid Spain",,40.42376,-3.7073,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15296960-Reviews-San_Bernardo_Rooms-Madrid.html
15308721,Chueca The Palmer House Hostel,,3.5,2,#383 of 697 Specialty lodging in Madrid,,,,"Calle de Fernando VI 10 Entrada por Calle Regueros, 28004 Madrid Spain",,40.4248,-3.69587,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15308721-Reviews-Chueca_The_Palmer_House_Hostel-Madrid.html
15321693,Madrid Suites Sol,,1.6,5,#621 of 697 Specialty lodging in Madrid,,,,"Calle de Barcelona 14, 28012 Madrid Spain",+34 910 56 81 60,40.41506,-3.70261,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15321693-Reviews-Madrid_Suites_Sol-Madrid.html
15324894,Canaan Boutique Apartments,3.5,4.6,8,#190 of 697 Specialty lodging in Madrid,,,,"Cuesta Santo Domingo 11, 28013 Madrid Spain",+34 911 43 83 60,40.42007,-3.709,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15324894-Reviews-Canaan_Boutique_Apartments-Madrid.html
15327776,Hotel Freedom,2.5,3.4,43,#416 of 498 hotels in Madrid,107,308,,"Calle de Santa Isabel 4, 28012 Madrid Spain",+34 910 73 62 71,40.412148,-3.699659,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d15327776-Reviews-Hotel_Freedom-Madrid.html
15332202,AH - Alfred Hostel,,3.8,5,#289 of 697 Specialty lodging in Madrid,,,,"Calle de Rafael de Riego 6 Local, 28045 Madrid Spain",,40.40577,-3.69209,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15332202-Reviews-AH_Alfred_Hostel-Madrid.html
15345515,A&B Hostel Principe Pio,2,4.3,6,#211 of 697 Specialty lodging in Madrid,,,,"Paseo del Rey 6, 28008 Madrid Spain",,40.42082,-3.71794,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15345515-Reviews-A_B_Hostel_Principe_Pio-Madrid.html
15349389,Guest House Lisa,,0,0,,,,,"Calle del Sombrerete, 1 Sotano 5, 28013 Madrid Spain",,40.40881,-3.70167,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15349389-Reviews-Guest_House_Lisa-Madrid.html
15360267,Plaza Mayor Suites &  Apartments,3,4.5,57,#59 of 697 Specialty lodging in Madrid,138,320,,"Calle de Salvador 4, 28012 Madrid Spain",+34 912 45 85 05,40.41433,-3.706514,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15360267-Reviews-Plaza_Mayor_Suites_Apartments-Madrid.html
15361395,Hostal Anton Martin,3,4.3,39,#81 of 361 B&Bs / Inns in Madrid,98,325,,"Calle de la Magdalena, 29, 28012 Madrid Spain",+34 910 88 25 04,40.41242,-3.700019,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d15361395-Reviews-Hostal_Anton_Martin-Madrid.html
15511657,Victoria 26,,2.5,2,#463 of 697 Specialty lodging in Madrid,,,,"Calle de Victoria 7, 28012 Madrid Spain",,40.41607,-3.7016,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15511657-Reviews-Victoria_26-Madrid.html
15511826,C.H. Lyon,,1,1,#497 of 697 Specialty lodging in Madrid,,,,"Calle Lope de Vega 13, 28014 Madrid Spain",,40.41382,-3.69806,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15511826-Reviews-C_H_Lyon-Madrid.html
15516672,Apartamentos El Capricho de Madrid,3,2.1,11,#612 of 697 Specialty lodging in Madrid,,,,"Calle Fuendetodos 25, 28047 Madrid Spain",,40.40387,-3.73058,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15516672-Reviews-Apartamentos_El_Capricho_de_Madrid-Madrid.html
15521176,Slow Suites Gran Via,4,4.2,17,#152 of 697 Specialty lodging in Madrid,,,,"Calle Infantas 38, 28004 Madrid Spain",+34 918 53 23 64,40.420082,-3.698058,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15521176-Reviews-Slow_Suites_Gran_Via-Madrid.html
15527183,Villanueva Apartments By Flatsweethome,,0,0,,,,,"Calle de Villanueva 30 1a 3 y 3a 12, 28001 Madrid Spain",,40.42228,-3.68502,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15527183-Reviews-Villanueva_Apartments_By_Flatsweethome-Madrid.html
15543278,Apartamentos Leganitos,2,3.5,18,#232 of 697 Specialty lodging in Madrid,134,519,,"Calle Leganitos 15, 28013 Madrid Spain",+34 915 42 99 06,40.421387,-3.710107,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15543278-Reviews-Apartamentos_Leganitos-Madrid.html
15549869,Apartamentos Atocha,,2,4,#602 of 697 Specialty lodging in Madrid,93,142,,"Ave. de la Ciudad de Barcelona 71, 28007 Madrid Spain",+34 684 22 22 21,40.4016,-3.675547,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15549869-Reviews-Apartamentos_Atocha-Madrid.html
15559580,Minshuku Iberica,3,0,0,,,,,"Calle Noviciado 2, 28015 Madrid Spain",,40.42562,-3.70755,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d15559580-Reviews-Minshuku_Iberica-Madrid.html
15598638,Arizonica,3,4.7,15,#122 of 697 Specialty lodging in Madrid,,,,"Calle de San Bernardo 41, 28015 Madrid Spain",+34 689 17 56 27,40.42373,-3.70755,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15598638-Reviews-Arizonica-Madrid.html
15610751,Village Gran Via Apartments,3,1,1,#503 of 697 Specialty lodging in Madrid,,,,"Plaza Mostenses 11, 28015 Madrid Spain",,40.42312,-3.70851,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15610751-Reviews-Village_Gran_Via_Apartments-Madrid.html
15617898,Charming Jacinto Benavente,,0,0,,,,,"Calle Carretas 14, 28012 Madrid Spain",,40.41498,-3.70342,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15617898-Reviews-Charming_Jacinto_Benavente-Madrid.html
15618140,Apartamentos Adelfas,3,1.1,7,#661 of 697 Specialty lodging in Madrid,116,214,,"Calle Valderribas 81, 28007 Madrid Spain",,40.40177,-3.66901,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15618140-Reviews-Apartamentos_Adelfas-Madrid.html
15618403,Apartamento Al Lado De Gran Via - Pink,,3.5,2,#382 of 697 Specialty lodging in Madrid,,,,"Calle Desengano 14 Escalera 1 Planta 3D Puerta 1, 28004 Madrid Spain",,40.42095,-3.70334,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15618403-Reviews-Apartamento_Al_Lado_De_Gran_Via_Pink-Madrid.html
15619133,Mante House - Malasana,3.5,3.7,3,#293 of 697 Specialty lodging in Madrid,210,538,,"Calle del Barco 25 2P, 28004 Madrid Spain",,40.42219,-3.70264,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15619133-Reviews-Mante_House_Malasana-Madrid.html
15632048,Friendly Rentals The Barn 69,,1.8,5,#632 of 697 Specialty lodging in Madrid,,,,"Calle del Meson de Paredes 69, 28012 Madrid Spain",,40.40733,-3.70239,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15632048-Reviews-Friendly_Rentals_The_Barn_69-Madrid.html
15632411,Behap Madrid De Las Letras,3,2.7,34,#617 of 697 Specialty lodging in Madrid,,,,"Calle de San Pedro 13, 28014 Madrid Spain",+34 682 58 67 63,40.41138,-3.69478,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15632411-Reviews-Behap_Madrid_De_Las_Letras-Madrid.html
15634285,Urban Vida Ribera,3,3.4,5,#349 of 697 Specialty lodging in Madrid,176,351,,"Calle de la Ribera de Curtidores 25, 28005 Madrid Spain",+34 638 97 89 65,40.40813,-3.70717,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15634285-Reviews-Urban_Vida_Ribera-Madrid.html
15634793,Feelathome Madrid Suites Apartments,5,4.8,13,#148 of 697 Specialty lodging in Madrid,149,456,,"Calle de Martin de los Heros 6, 28008 Madrid Spain",+34 660 25 07 11,40.42415,-3.7132,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15634793-Reviews-Feelathome_Madrid_Suites_Apartments-Madrid.html
15637271,Apartamentos Funway,2,0,0,,31,35,,"Calle Gonzalo de Cordoba 15, 28010 Madrid Spain",,40.43257,-3.70212,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15637271-Reviews-Apartamentos_Funway-Madrid.html
15637302,Europlaza Embajadores,,0,0,,,,,"Calle Provisiones 24, 28012 Madrid Spain",,40.40698,-3.7029,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15637302-Reviews-Europlaza_Embajadores-Madrid.html
15637497,Domopolitan Centro Apartments,,4,1,#223 of 361 B&Bs / Inns in Madrid,,,,"Jesus, 14, 28014 Madrid Spain",,40.4127,-3.69568,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d15637497-Reviews-Domopolitan_Centro_Apartments-Madrid.html
15638158,Greenville Apartments,,1.3,7,#675 of 697 Specialty lodging in Madrid,,,,"Calle Barbieri 1 Segundo Izquierda, 28004 Madrid Spain",,40.4205,-3.69839,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15638158-Reviews-Greenville_Apartments-Madrid.html
15638582,Apartamentos Villablino Arturo Soria,4,3.3,3,#386 of 697 Specialty lodging in Madrid,137,264,,"Calle de Emilio Rubin 3, 28033 Madrid Spain",,40.46127,-3.66148,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15638582-Reviews-Apartamentos_Villablino_Arturo_Soria-Madrid.html
15638654,"SmartApart, Heart of Madrid",,1,7,#683 of 697 Specialty lodging in Madrid,85,157,,"Calle Salitre 42, 28012 Madrid Spain",,40.40868,-3.69946,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15638654-Reviews-SmartApart_Heart_of_Madrid-Madrid.html
15638718,Favorite Apartments Madrid Goya,,1,1,#495 of 697 Specialty lodging in Madrid,,,,"Calle General Pardinas 12, 28001 Madrid Spain",,40.42435,-3.67859,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15638718-Reviews-Favorite_Apartments_Madrid_Goya-Madrid.html
15638773,3x3Rentals AD-1,,0,0,,176,314,,"Calle de Agustin Duran 21, 28028 Madrid Spain",,40.43595,-3.67293,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15638773-Reviews-3x3Rentals_AD_1-Madrid.html
15638818,Matadero Madrid,,5,1,#306 of 697 Specialty lodging in Madrid,,,,"Calle de Jaime el Conquistador 6, 28045 Madrid Spain",+34 651 60 09 77,40.39828,-3.69814,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15638818-Reviews-Matadero_Madrid-Madrid.html
15638879,Montaber Apartments - La Paz Market,,1,7,#689 of 697 Specialty lodging in Madrid,147,351,,"Calle de Don Ramon de la Cruz 14, 28001 Madrid Spain",,40.42909,-3.68536,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15638879-Reviews-Montaber_Apartments_La_Paz_Market-Madrid.html
15641006,Apartamentos Apolo,,4.5,2,#259 of 697 Specialty lodging in Madrid,129,374,,"Calle de Magdalena No. 3, 28012 Madrid Spain",+34 914 29 09 64,40.4125,-3.70288,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15641006-Reviews-Apartamentos_Apolo-Madrid.html
15641059,Stylish Apt Center Malasana,,0,0,,,,,"Calle del Molino de Viento 28, 28004 Madrid Spain",,40.4243,-3.70257,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15641059-Reviews-Stylish_Apt_Center_Malasana-Madrid.html
15641841,Friendly Rentals Bravo,,4.3,3,#290 of 697 Specialty lodging in Madrid,169,399,,"Calle de Francisco Navacerrada 43, 28028 Madrid Spain",,40.43128,-3.66759,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15641841-Reviews-Friendly_Rentals_Bravo-Madrid.html
15642112,Hermosilla Exclusive Properties,3,0,0,,,,,"Calle Hermosilla 67, 28001 Madrid Spain",,40.42617,-3.67935,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15642112-Reviews-Hermosilla_Exclusive_Properties-Madrid.html
15642149,Roomspace Las Tablas - Granon,,0,0,,137,279,,"Calle Granon 6-24 La Tablas, 28050 Madrid Spain",,40.50688,-3.67478,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d15642149-Reviews-Roomspace_Las_Tablas_Granon-Madrid.html
