location_id,name,stars,rating,num_reviews,ranking_seville,price_min_usd,price_max_usd,price_lowest,address,phone,latitude,longitude,category,url
15641348,Apartamentos Diaber Edificio Constitucion,2,3.4,9,#342 of 462 Specialty lodging in Seville,79,443,,"Calle Adolfo Rodriguez Jurado, 8, 41003 Seville Spain",,37.38384,-5.99403,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15641348-Reviews-Apartamentos_Diaber_Edificio_Constitucion-Seville_Province_of_Seville_Andalucia.html
15641890,Apartamentos Alfalfa,,2,8,#445 of 462 Specialty lodging in Seville,,,,"Callejon Golfo, 41004 Seville Spain",,37.39043,-5.99287,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15641890-Reviews-Apartamentos_Alfalfa-Seville_Province_of_Seville_Andalucia.html
15642126,Eva Recommends Casa Lepanto,,2.8,4,#376 of 462 Specialty lodging in Seville,139,756,$166,"Calle Lepanto 14, 41003 Seville Spain",,37.39505,-5.99268,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15642126-Reviews-Eva_Recommends_Casa_Lepanto-Seville_Province_of_Seville_Andalucia.html
15642159,Apartment Sevilla center,3,0,0,,,,,"Calle de San Luis 10, 41003 Seville Spain",,37.39679,-5.98775,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15642159-Reviews-Apartment_Sevilla_center-Seville_Province_of_Seville_Andalucia.html
15642206,Genteel Home Conde de Ibarra,,4,4,#292 of 462 Specialty lodging in Seville,203,699,$258,"Calle del Conde de Ibarra 3, 41004 Seville Spain",,37.38876,-5.98883,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15642206-Reviews-Genteel_Home_Conde_de_Ibarra-Seville_Province_of_Seville_Andalucia.html
15642758,San Bernardo,,3.5,4,#256 of 462 Specialty lodging in Seville,,,,"Calle Almonacid 2, 41018 Seville Spain",,37.3822,-5.98218,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15642758-Reviews-San_Bernardo-Seville_Province_of_Seville_Andalucia.html
15642867,Genteel Home Vinuesa,,5,1,#311 of 462 Specialty lodging in Seville,218,829,,"Calle de Garcia de Vinuesa 26, 41001 Seville Spain",,37.38644,-5.9954,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15642867-Reviews-Genteel_Home_Vinuesa-Seville_Province_of_Seville_Andalucia.html
15645364,Genteel Home Arfe Terrace,,5,1,#317 of 462 Specialty lodging in Seville,220,671,,"Calle Arfe 32, 41001 Seville Spain",,37.3856,-5.99542,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15645364-Reviews-Genteel_Home_Arfe_Terrace-Seville_Province_of_Seville_Andalucia.html
15645526,Apartamento En El Centro De Sevilla,,5,1,#269 of 462 Specialty lodging in Seville,,,,"Calle Guadalquivir 22, planta 1, 41002 Seville Spain",,37.39955,-5.99668,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15645526-Reviews-Apartamento_En_El_Centro_De_Sevilla-Seville_Province_of_Seville_Andalucia.html
15645600,Santa Justa Rooms. 12 Downtown,,0,0,,,,,"52 Calle Arroyo 52, 41008 Seville Spain",,37.39609,-5.97945,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15645600-Reviews-Santa_Justa_Rooms_12_Downtown-Seville_Province_of_Seville_Andalucia.html
15648921,Genteel Home Zaragoza,3,3.7,3,#339 of 462 Specialty lodging in Seville,216,632,$222,"Calle de Zaragoza 43, 41001 Seville Spain",,37.38779,-5.99571,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15648921-Reviews-Genteel_Home_Zaragoza-Seville_Province_of_Seville_Andalucia.html
15649049,Reservaloen Plaza de la Encarnacion,3,3.9,10,#177 of 462 Specialty lodging in Seville,,,,"Calle de Jose Gestoso 17, 41003 Seville Spain",,37.39359,-5.99341,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15649049-Reviews-Reservaloen_Plaza_de_la_Encarnacion-Seville_Province_of_Seville_Andalucia.html
15649097,Singular Metropol,3,4.2,27,#112 of 462 Specialty lodging in Seville,104,266,$92,"Calle del Puente y Pellon 9, 41004 Seville Spain",+34 954 21 01 02,37.39187,-5.99202,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15649097-Reviews-Singular_Metropol-Seville_Province_of_Seville_Andalucia.html
15655704,Siete Apartamentos,,4.3,3,#271 of 462 Specialty lodging in Seville,,,,"Old Town 7 Calle Recaredo, 41003 Seville Spain",,37.39033,-5.98424,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15655704-Reviews-Siete_Apartamentos-Seville_Province_of_Seville_Andalucia.html
15662137,Genteel Home San Pablo,,3.7,3,#316 of 462 Specialty lodging in Seville,248,877,,"Calle de San Pablo 1, 41001 Seville Spain",,37.390656,-5.997035,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15662137-Reviews-Genteel_Home_San_Pablo-Seville_Province_of_Seville_Andalucia.html
15662584,Apartamento En El Centro,,0,0,,,,,"Calle Alcazares 9 Bajo P, 41003 Seville Spain",,37.39364,-5.9907,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15662584-Reviews-Apartamento_En_El_Centro-Seville_Province_of_Seville_Andalucia.html
15664473,Apartamento Living By Cathedral,,5,2,#225 of 462 Specialty lodging in Seville,204,640,$220,"Avenida la Constitucion 11, 41004 Seville Spain",,37.38689,-5.99406,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15664473-Reviews-Apartamento_Living_By_Cathedral-Seville_Province_of_Seville_Andalucia.html
15667336,Genteel Home Galera,,2,5,#448 of 462 Specialty lodging in Seville,193,689,$339,"Calle Galera 29, 41001 Seville Spain",,37.38747,-5.99856,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15667336-Reviews-Genteel_Home_Galera-Seville_Province_of_Seville_Andalucia.html
15667738,Suites Plaza del Salvador,3,5,4,#190 of 462 Specialty lodging in Seville,166,608,,"Calle de Cordoba 10, 41004 Seville Spain",,37.39059,-5.99275,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15667738-Reviews-Suites_Plaza_del_Salvador-Seville_Province_of_Seville_Andalucia.html
15670795,Viviendas Villalobos,3,0,0,,,,,"Calle Parroco Antonio Gomez Villalobos 4, Bloque 4 Cerro-Amate, 41006 Seville Spain",,37.36896,-5.95438,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15670795-Reviews-Viviendas_Villalobos-Seville_Province_of_Seville_Andalucia.html
15671364,Moratin,,0,0,,115,638,,"Calle Moratin 9, 41001 Seville Spain",,37.38996,-5.99739,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15671364-Reviews-Moratin-Seville_Province_of_Seville_Andalucia.html
15671802,Triana Pelay,4,4.7,3,#221 of 462 Specialty lodging in Seville,91,335,,"Calle Pelay Correa 20, 41010 Seville Spain",,37.38335,-6.001553,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15671802-Reviews-Triana_Pelay-Seville_Province_of_Seville_Andalucia.html
15673799,Tomas Ibarra Pool & Luxury,,4.5,8,#137 of 462 Specialty lodging in Seville,130,456,,"Calle de Tomas de Ibarra 28, 41001 Seville Spain",,37.38429,-5.99443,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15673799-Reviews-Tomas_Ibarra_Pool_Luxury-Seville_Province_of_Seville_Andalucia.html
15674191,The Zentral Museo,3,4.5,2,#287 of 462 Specialty lodging in Seville,,,,"36 Calle Goles Old town, 41002 Seville Spain",+34 665 61 18 88,37.39492,-6.00115,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15674191-Reviews-The_Zentral_Museo-Seville_Province_of_Seville_Andalucia.html
15680178,Green Apartments Arco Del Postigo,3,0,0,,131,209,,"Calle de Tomas de Ibarra 4, 41001 Seville Spain",,37.38501,-5.99465,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15680178-Reviews-Green_Apartments_Arco_Del_Postigo-Seville_Province_of_Seville_Andalucia.html
15680180,Eva Recommends Casa Gerona,,2.1,7,#420 of 462 Specialty lodging in Seville,160,525,,"Calle Gerona 11, 41003 Seville Spain",,37.39445,-5.98957,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15680180-Reviews-Eva_Recommends_Casa_Gerona-Seville_Province_of_Seville_Andalucia.html
15680198,Los Rincones De Stephan,,1,1,#397 of 462 Specialty lodging in Seville,122,358,,"Calle Banos 31, 41002 Seville Spain",+34 637 97 50 64,37.39529,-5.99886,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15680198-Reviews-Los_Rincones_De_Stephan-Seville_Province_of_Seville_Andalucia.html
15680237,Cool Sevilla Space,,4,2,#76 of 117 B&Bs / Inns in Seville,,,,"Calle Morgado 9, 41003 Seville Spain",,37.39616,-5.99373,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d15680237-Reviews-Cool_Sevilla_Space-Seville_Province_of_Seville_Andalucia.html
15680762,Apartamentos Centro Sevilla Arenal,,4.8,4,#206 of 462 Specialty lodging in Seville,135,473,,"Calle de Cristobal Morales 9, 41001 Seville Spain",,37.38835,-5.99873,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15680762-Reviews-Apartamentos_Centro_Sevilla_Arenal-Seville_Province_of_Seville_Andalucia.html
15681509,Life Apartments Santo Rey,3,3.3,3,#341 of 462 Specialty lodging in Seville,,,,"Calle Santo Rey 25, 41018 Seville Spain",+34 956 08 56 54,37.38227,-5.98151,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15681509-Reviews-Life_Apartments_Santo_Rey-Seville_Province_of_Seville_Andalucia.html
15684080,Catedral Suites Apartamento,,2.5,2,#377 of 462 Specialty lodging in Seville,88,219,,"Calle Fabiola 7, Seville Spain",,37.3871,-5.9892,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15684080-Reviews-Catedral_Suites_Apartamento-Seville_Province_of_Seville_Andalucia.html
15684125,Santa María Apartamentos,4,3.6,7,#212 of 462 Specialty lodging in Seville,134,435,$164,"Calle Santa María la Blanca, 2, 41004 Seville Spain",+34 717 10 33 31,37.38653,-5.98794,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15684125-Reviews-Santa_Maria_Apartamentos-Seville_Province_of_Seville_Andalucia.html
15684159,Diaber San Lorenzo,,0,0,,97,283,,"Manuel Font De Anta 2 Y 4, 41003 Seville Spain",,37.39747,-5.99541,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15684159-Reviews-Diaber_San_Lorenzo-Seville_Province_of_Seville_Andalucia.html
15685610,Puerta del Principe,4,5,4,#161 of 462 Specialty lodging in Seville,325,1116,,"Calle Rodrigo Caro 11, 41004 Seville Spain",+34 687 91 35 37,37.385338,-5.991065,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15685610-Reviews-Puerta_del_Principe-Seville_Province_of_Seville_Andalucia.html
15685671,Singular Alhondiga Apartments,,0,0,,127,235,,"Calle Alhondiga, 41003 Seville Spain",,37.39243,-5.9886,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15685671-Reviews-Singular_Alhondiga_Apartments-Seville_Province_of_Seville_Andalucia.html
15686904,COME TO SEVILLA Suites del Arenal,3,4.6,8,#143 of 462 Specialty lodging in Seville,94,448,,"Calle de Anton de la Cerda 8, 41001 Seville Spain",,37.38777,-5.99933,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15686904-Reviews-COME_TO_SEVILLA_Suites_del_Arenal-Seville_Province_of_Seville_Andalucia.html
15687121,Santo Tomas,,3.3,3,#298 of 462 Specialty lodging in Seville,235,707,,"Calle Santo Tomas 1, 41004 Seville Spain",,37.38449,-5.99246,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15687121-Reviews-Santo_Tomas-Seville_Province_of_Seville_Andalucia.html
15688921,Sevilla Bustos Tavera Vft,,0,0,,396,545,,"Calle Bustos Tavera 14, 41003 Seville Spain",,37.3946,-5.98807,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15688921-Reviews-Sevilla_Bustos_Tavera_Vft-Seville_Province_of_Seville_Andalucia.html
15692433,Castilla 143,,0,0,,,,,"Calle de Castilla 143, 41010 Seville Spain",,37.38905,-6.00965,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15692433-Reviews-Castilla_143-Seville_Province_of_Seville_Andalucia.html
15693155,Come To Sevilla La Casa De Las Especias,3.5,5,4,#191 of 462 Specialty lodging in Seville,114,596,$163,"Calle Herbolarios 8 Old town, 41004 Seville Spain",,37.390217,-5.991751,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15693155-Reviews-Come_To_Sevilla_La_Casa_De_Las_Especias-Seville_Province_of_Seville_Andalucia.html
15697507,Genteel Home Sierpes,,3.3,3,#343 of 462 Specialty lodging in Seville,83,314,,"Callejon Azofaifo 9, 41004 Seville Spain",+34 955 60 49 53,37.39205,-5.99435,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15697507-Reviews-Genteel_Home_Sierpes-Seville_Province_of_Seville_Andalucia.html
15698053,Apartamentos Diaber San Leandro,2,4.5,2,#243 of 462 Specialty lodging in Seville,128,389,,"Calle Ensenada 11, 41003 Seville Spain",,37.39131,-5.98715,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15698053-Reviews-Apartamentos_Diaber_San_Leandro-Seville_Province_of_Seville_Andalucia.html
15709072,Angeles 7,,0,0,,125,207,,"Calle Angeles 7, E D Bajo, 41004 Seville Spain",,37.38635,-5.99066,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15709072-Reviews-Angeles_7-Seville_Province_of_Seville_Andalucia.html
15711154,Reservaloen Terrazas de la Catedral,3,3.6,9,#278 of 462 Specialty lodging in Seville,146,339,$171,"Calle Toneleros 1, 41001 Seville Spain",+34 648 82 53 04,37.38604,-5.99658,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15711154-Reviews-Reservaloen_Terrazas_de_la_Catedral-Seville_Province_of_Seville_Andalucia.html
15735210,Apartamentos Belen,,1,1,#416 of 462 Specialty lodging in Seville,,,,"Calle del Belen 1, 41002 Seville Spain",,37.39945,-5.99307,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15735210-Reviews-Apartamentos_Belen-Seville_Province_of_Seville_Andalucia.html
15735229,Apartamentos San Bernardo,3.5,4,2,#304 of 462 Specialty lodging in Seville,152,1142,,"Calle Guadaira 25, 41018 Seville Spain",,37.38303,-5.98368,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15735229-Reviews-Apartamentos_San_Bernardo-Seville_Province_of_Seville_Andalucia.html
15735892,Karmapartment,3,5,1,#290 of 462 Specialty lodging in Seville,95,1134,,"Calle Mendoza Rios 32, 41002 Seville Spain",,37.39488,-6.00006,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15735892-Reviews-Karmapartment-Seville_Province_of_Seville_Andalucia.html
15738045,Apartamentos Nazareno,,4.5,2,#277 of 462 Specialty lodging in Seville,,,,"Calle Nuestro Padre Jesus Nazareno, 2, Puerta 4, 2,, 41010 Seville Spain",,37.38588,-6.00642,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15738045-Reviews-Apartamentos_Nazareno-Seville_Province_of_Seville_Andalucia.html
15738823,Sevillarent,,4,1,#336 of 462 Specialty lodging in Seville,,,,"C/ Sol 128 -130, Bajo B Old Town, 41003 Seville Spain",,37.39671,-5.9828,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15738823-Reviews-Sevillarent-Seville_Province_of_Seville_Andalucia.html
15744731,Green-Apartments Catedral,3,2,1,#378 of 462 Specialty lodging in Seville,,,,"Cabo Noval 17, 41001 Seville Spain",,37.38718,-5.993691,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15744731-Reviews-Green_Apartments_Catedral-Seville_Province_of_Seville_Andalucia.html
15745292,Genteel Home Velarde,2,5,2,#242 of 462 Specialty lodging in Seville,208,587,,"Calle Velarde 13 Old Town, 41001 Seville Spain",,37.38475,-5.99767,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15745292-Reviews-Genteel_Home_Velarde-Seville_Province_of_Seville_Andalucia.html
15747406,Holi-Rent Santa Marta,3,1,1,#414 of 462 Specialty lodging in Seville,,,,"Plaza de Santa Marta 2, 41004 Seville Spain",,37.38578,-5.99159,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15747406-Reviews-Holi_Rent_Santa_Marta-Seville_Province_of_Seville_Andalucia.html
15750318,Toreador Seville Old Quarter,,4,2,#307 of 462 Specialty lodging in Seville,,,,"Mateos Gago, Bloque 5, 41004 Seville Spain",,37.39464,-5.98381,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15750318-Reviews-Toreador_Seville_Old_Quarter-Seville_Province_of_Seville_Andalucia.html
15751446,Apartamentos Diaber Alberto Lista,,0,0,,134,465,,"Calle de Alberto Lista 9, 41003 Seville Spain",,37.39655,-5.99215,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15751446-Reviews-Apartamentos_Diaber_Alberto_Lista-Seville_Province_of_Seville_Andalucia.html
15766930,Casa Palacio Madre De Dios,4,4.6,9,#141 of 462 Specialty lodging in Seville,305,1277,,"Calle de la Madre de Dios 6, 41004 Seville Spain",,37.38753,-5.989,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15766930-Reviews-Casa_Palacio_Madre_De_Dios-Seville_Province_of_Seville_Andalucia.html
15795344,Monumental Building Casa de la Moneda Center & Sweet,3,5,5,#136 of 462 Specialty lodging in Seville,133,396,,"Calle de Joaquin Hazanas 4 6 8, 41001 Seville Spain",+34 657 79 72 91,37.38335,-5.99413,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15795344-Reviews-Monumental_Building_Casa_de_la_Moneda_Center_Sweet-Seville_Province_of_Seville_Andalu.html
15844813,HH Pajaritos Suites,,0,0,,,,,"Calle Pajaritos 3, 41004 Seville Spain",,37.3887,-5.99249,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15844813-Reviews-HH_Pajaritos_Suites-Seville_Province_of_Seville_Andalucia.html
15878263,Rincones Con Luz Carreteria,3,0,0,,,,,"Calle Real de la Carreteria 16 2a y 3A, 41001 Seville Spain",,37.38578,-5.99661,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15878263-Reviews-Rincones_Con_Luz_Carreteria-Seville_Province_of_Seville_Andalucia.html
15900405,Hostal Parlade,,0,0,,,,,"Calle de Jesus del Gran Poder 130, 41002 Seville Spain",,37.40116,-5.99414,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d15900405-Reviews-Hostal_Parlade-Seville_Province_of_Seville_Andalucia.html
16499258,Apartamentos Alemanes Gradas,3.5,3.8,6,#238 of 462 Specialty lodging in Seville,154,387,,"Calle Alemanes 31, 41004 Seville Spain",,37.386723,-5.992627,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16499258-Reviews-Apartamentos_Alemanes_Gradas-Seville_Province_of_Seville_Andalucia.html
16643865,H10 Casa de la Plata,4,4.9,920,#4 of 217 hotels in Seville,179,534,$269,"Calle Lagar, 2-4, 41004 Seville Spain",+34 954 54 87 12,37.391087,-5.992387,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d16643865-Reviews-H10_Casa_de_la_Plata-Seville_Province_of_Seville_Andalucia.html
16645650,Espacio Zero,,0,0,,,,,"Calle O'donnell 32, 41001 Seville Spain",,37.39148,-5.99673,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16645650-Reviews-Espacio_Zero-Seville_Province_of_Seville_Andalucia.html
16646870,Casa 1858,3,2.6,11,#396 of 462 Specialty lodging in Seville,,,,"Calle de Miguel Cid 13, 41002 Seville Spain",+34 699 56 57 56,37.395103,-5.998818,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16646870-Reviews-Casa_1858-Seville_Province_of_Seville_Andalucia.html
16650125,Apartamento Tetuan,,3.5,2,#346 of 462 Specialty lodging in Seville,216,1174,,"Calle Jovellanos 12 3, 41004 Seville Spain",,37.39001,-5.99485,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16650125-Reviews-Apartamento_Tetuan-Seville_Province_of_Seville_Andalucia.html
16650916,Mamba House,,0,0,,,,,"Plaza Curtidores 5, 41004 Seville Spain",,37.38662,-5.98593,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16650916-Reviews-Mamba_House-Seville_Province_of_Seville_Andalucia.html
16651956,Casa De Mariana,4,4.8,8,#135 of 462 Specialty lodging in Seville,128,673,,"Calle de Mariana de Pineda 10, 41004 Seville Spain",,37.38314,-5.99241,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16651956-Reviews-Casa_De_Mariana-Seville_Province_of_Seville_Andalucia.html
16668363,The Level At Meliá Sevilla,4,4.4,78,#125 of 217 hotels in Seville,207,516,$212,"Dr. Pedro De Castro 1, 41004 Seville Spain",+34 954 42 15 11,37.378075,-5.983344,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d16668363-Reviews-The_Level_At_Melia_Sevilla-Seville_Province_of_Seville_Andalucia.html
16676324,Apartamentos Santiago 27,,0,0,,,,,"Calle de Santiago 27 Corral del Conde, 41003 Seville Spain",,37.39191,-5.9869,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16676324-Reviews-Apartamentos_Santiago_27-Seville_Province_of_Seville_Andalucia.html
16676605,Las Casas De Moratin,3.5,3,2,#362 of 462 Specialty lodging in Seville,241,558,,"Calle Moratin 20, 41001 Seville Spain",+34 672 01 80 71,37.38962,-5.99807,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16676605-Reviews-Las_Casas_De_Moratin-Seville_Province_of_Seville_Andalucia.html
16677900,Eighteenth Century House in City Center,,0,0,,70,1728,$89,"Calle de Miguel Cid 71, 41002 Seville Spain",,37.39781,-5.99822,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16677900-Reviews-Eighteenth_Century_House_in_City_Center-Seville_Province_of_Seville_Andalucia.html
16677969,Alameda 91 Singular Apartments,3,5,1,#303 of 462 Specialty lodging in Seville,,,,"Alameda de Hercules, 91, 41003 Seville Spain",,37.39747,-5.99357,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16677969-Reviews-Alameda_91_Singular_Apartments-Seville_Province_of_Seville_Andalucia.html
16710950,Apartamentos Boutique Nature Sevilla Centro,,5,2,#259 of 462 Specialty lodging in Seville,,,,"Calle Tetuan 13, 41001 Seville Spain",,37.390446,-5.995055,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16710950-Reviews-Apartamentos_Boutique_Nature_Sevilla_Centro-Seville_Province_of_Seville_Andalucia.html
16737539,Nice Flats Downtown Sevilla,,0,0,,,,,"Calle Alfalfa 3, 3A, 41004 Seville Spain",,37.39017,-5.99028,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16737539-Reviews-Nice_Flats_Downtown_Sevilla-Seville_Province_of_Seville_Andalucia.html
16738246,Core Suites Sevilla,2,4.7,16,#87 of 462 Specialty lodging in Seville,116,397,$146,"Calle de San Eloy 3, 41001 Seville Spain",+34 678 52 68 28,37.39247,-5.99562,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16738246-Reviews-Core_Suites_Sevilla-Seville_Province_of_Seville_Andalucia.html
16739643,Jeys Sevilla Centro,,2.1,7,#100 of 117 B&Bs / Inns in Seville,83,444,,"Calle de San Eloy 43, 41001 Seville Spain",,37.39143,-5.99772,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d16739643-Reviews-Jeys_Sevilla_Centro-Seville_Province_of_Seville_Andalucia.html
16841706,Eva Recommends Pureza Triana,3.5,3,5,#361 of 462 Specialty lodging in Seville,,,,"Calle Pureza 88, 41010 Seville Spain",,37.38277,-5.99997,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16841706-Reviews-Eva_Recommends_Pureza_Triana-Seville_Province_of_Seville_Andalucia.html
16841716,Sevilladream Apartments,3,1,3,#443 of 462 Specialty lodging in Seville,,,,"Calle de Pascual de Gayangos 30, 41002 Seville Spain",,37.39648,-5.99949,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16841716-Reviews-Sevilladream_Apartments-Seville_Province_of_Seville_Andalucia.html
16843410,Apartamentos Almirante Hoyos,,5,1,#313 of 462 Specialty lodging in Seville,176,331,,"Calle del Almirante Hoyos 2, 41004 Seville Spain",,37.38942,-5.98997,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16843410-Reviews-Apartamentos_Almirante_Hoyos-Seville_Province_of_Seville_Andalucia.html
16854928,Apartamentos Boutique Vida,3,3.8,35,#115 of 462 Specialty lodging in Seville,98,284,$123,"Calle Susona 8 Old Town, 41004 Seville Spain",+34 954 56 33 56,37.38448,-5.99002,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16854928-Reviews-Apartamentos_Boutique_Vida-Seville_Province_of_Seville_Andalucia.html
16859540,Plaza de las Mercedarias,,4,1,#295 of 462 Specialty lodging in Seville,,,,"Calle Levies 5, 41004 Seville Spain",,37.38805,-5.98808,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16859540-Reviews-Plaza_de_las_Mercedarias-Seville_Province_of_Seville_Andalucia.html
16859755,Apartamentos Campana Vft,,4.5,6,#175 of 462 Specialty lodging in Seville,152,8882,,"Calle de Santa Maria de Gracia 1, 41002 Seville Spain",,37.393078,-5.994774,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16859755-Reviews-Apartamentos_Campana_Vft-Seville_Province_of_Seville_Andalucia.html
16871404,Sevilla Luxury Rentals Catedral,,4.9,10,#124 of 462 Specialty lodging in Seville,205,549,$252,"Calle Argote de Molina 30, 41004 Seville Spain",+34 618 74 08 02,37.387554,-5.992516,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16871404-Reviews-Sevilla_Luxury_Rentals_Catedral-Seville_Province_of_Seville_Andalucia.html
16876193,Lux Home - Sierpes Terrace,3,5,1,#265 of 462 Specialty lodging in Seville,157,838,$157,"Calle del Almirante Bonifaz 1, 41004 Seville Spain",,37.38943,-5.99432,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16876193-Reviews-Lux_Home_Sierpes_Terrace-Seville_Province_of_Seville_Andalucia.html
16877136,Triana Premium Center,3,1,1,#394 of 462 Specialty lodging in Seville,96,321,,"Calle Salado 2, 41010 Seville Spain",,37.37999,-5.99977,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16877136-Reviews-Triana_Premium_Center-Seville_Province_of_Seville_Andalucia.html
16894300,Puerta Real Apartamentos,3,5,3,#204 of 462 Specialty lodging in Seville,,,,"Calle Goles 34, 41002 Seville Spain",,37.39488,-6.00118,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16894300-Reviews-Puerta_Real_Apartamentos-Seville_Province_of_Seville_Andalucia.html
16894571,Green - Apartments Puente de Triana,3,5,1,#309 of 462 Specialty lodging in Seville,,,,"Calle Betis 9, 41010 Seville Spain",,37.38494,-6.00197,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16894571-Reviews-Green_Apartments_Puente_de_Triana-Seville_Province_of_Seville_Andalucia.html
16935736,Corners of Seville Azahar,,5,2,#261 of 462 Specialty lodging in Seville,116,163,,"Carrion Mejias, 13, Seville Spain",,37.39194,-5.98789,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d16935736-Reviews-Corners_of_Seville_Azahar-Seville_Province_of_Seville_Andalucia.html
